GardID	Name	Synonym	Matched Term
GARD:0000972	brachydactyly-preaxial hallux varus syndrome	Christian brachydactyly	christian
GARD:0000972	brachydactyly-preaxial hallux varus syndrome	Christian brachydactyly	brachydactyly
GARD:0001063	idiopathic camptocormia	bent spine	bent
GARD:0001063	idiopathic camptocormia	bent spine	spine
GARD:0001119	Carney complex	lamb	lamb
GARD:0001139	autosomal recessive palmoplantar keratoderma and congenital alopecia	cass	cass
GARD:0001164	caudal duplication	dipygus	dipygus
GARD:0001223	neuronal ceroid lipofuscinosis 5	Finnish Vlincl	finnish
GARD:0001237	char syndrome	char	char
GARD:0001292	chondrocalcinosis 2	calcium gout	calcium
GARD:0001292	chondrocalcinosis 2	calcium gout	gout
GARD:0001359	chylous ascites	ascites, chylous	ascites
GARD:0001359	chylous ascites	ascites, chylous	chylous
GARD:0001481	congenital diaphragmatic hernia	diaphragmatic hernia	diaphragmatic
GARD:0001481	congenital diaphragmatic hernia	diaphragmatic hernia	hernia
GARD:0001487	congenital hypothyroidism	congenital goiter	goiter
GARD:0001513	continuous spikes and waves during sleep	epileptic aphasia	epileptic
GARD:0001513	continuous spikes and waves during sleep	epileptic aphasia	aphasia
GARD:0001544	congenitally corrected transposition of the great arteries	Double discordance	discordance
GARD:0001544	congenitally corrected transposition of the great arteries	ventricular inversion	ventricular
GARD:0001544	congenitally corrected transposition of the great arteries	ventricular inversion	inversion
GARD:0001564	cranio-osteoarthropathy	cranio osteoarthropathy	osteoarthropathy
GARD:0001629	cutaneous larva migrans	dew itch	itch
GARD:0001629	cutaneous larva migrans	creeping eruption	eruption
GARD:0001802	demodicidosis	demodectic mange	demodectic
GARD:0001802	demodicidosis	demodectic mange	mange
GARD:0001806	dentin dysplasia type ii	pulp stones	pulp
GARD:0001807	dentin dysplasia type i	rootless teeth	rootless
GARD:0001807	dentin dysplasia type i	rootless teeth	teeth
GARD:0001854	hyperdibasic aminoaciduria type 1	dibasic aminoaciduria 1	dibasic
GARD:0001875	diphtheria	Corynebacterium infection	corynebacterium
GARD:0001876	diprosopus	craniofacial duplication	craniofacial
GARD:0001891	distomatosis	fluke infection	fluke
GARD:0001896	isolated cleft palate	cleft palate	palate
GARD:0001904	subcortical band heterotopia	Double cortex	cortex
GARD:0001904	subcortical band heterotopia	heterotopic cortex	heterotopic
GARD:0001975	duplication of urethra	urethral duplication	urethral
GARD:0002027	early-onset generalized limb-onset dystonia	torsion dystonia 1	torsion
GARD:0002068	ectrodactyly-polydactyly syndrome	ectrodactyly polydactyly	ectrodactyly
GARD:0002155	pretibial dystrophic epidermolysis bullosa	Deb, pretibial	pretibial
GARD:0002198	ethylmalonic encephalopathy	encephalopathy, ethylmalonic	encephalopathy
GARD:0002245	tetralogy of fallot	Fallot tetralogy	tetralogy
GARD:0002258	familial porencephaly	hereditary porencephaly	porencephaly
GARD:0002361	formaldehyde poisoning	formaldehyde exposure	formaldehyde
GARD:0002361	formaldehyde poisoning	formaldehyde exposure	exposure
GARD:0002361	formaldehyde poisoning	formaldehyde toxicity	toxicity
GARD:0002361	formaldehyde poisoning	Formalin toxicity	formalin
GARD:0002419	fused mandibular incisors	Double tooth	tooth
GARD:0002424	galactosemia	galactose intolerance	galactose
GARD:0002436	gastric mucosal hypertrophy	hypertrophic gastropathy	gastropathy
GARD:0002469	large congenital melanocytic nevus	nevus spilus	spilus
GARD:0002474	fibromatosis, gingival, 2	gingival fibromatosis, 2	gingival
GARD:0002475	fibromatosis, gingival, 4	gingival fibromatosis, 4	gingival
GARD:0002546	gonococcal conjunctivitis	conjunctivitis gonococcal	gonococcal
GARD:0002549	Goodman syndrome	Goodman camptodactyly	goodman
GARD:0002555	nonsyndromic congenital nail disorder 3	porcelain nails	porcelain
GARD:0002637	hemimegalencephaly	unilateral megalencephaly	unilateral
GARD:0002684	congenital high-molecular-weight kininogen deficiency	Flaujeac trait	trait
GARD:0002720	holoacardius amorphus	fetus anideus	fetus
GARD:0002783	hydrops fetalis	fetal hydrops	hydrops
GARD:0002783	hydrops fetalis	fetal anasarca	anasarca
GARD:0002828	hyperlysinemia	lysine intolerance	lysine
GARD:0002858	familial hyperthyroidism due to mutations in tsh receptor	Nonautoimmune hyperthyroidism	hyperthyroidism
GARD:0002926	congenital prothrombin deficiency	prothrombin deficiency	prothrombin
GARD:0003071	hypogonadotropic hypogonadism 1 with or without anosmia	anosmic hypogonadism	anosmic
GARD:0003109	Kerion celsi	Trichophyton infection	trichophyton
GARD:0003115	isolated cloverleaf skull syndrome	cloverleaf skull	cloverleaf
GARD:0003115	isolated cloverleaf skull syndrome	cloverleaf skull	skull
GARD:0003123	klumpke's paralysis	Klumpke Palsy	palsy
GARD:0003170	autosomal recessive congenital ichthyosis 1	collodion fetus	collodion
GARD:0003170	autosomal recessive congenital ichthyosis 1	collodion fetus	fetus
GARD:0003188	laryngotracheoesophageal cleft	laryngeal cleft	laryngeal
GARD:0003188	laryngotracheoesophageal cleft	tracheal cleft	tracheal
GARD:0003224	leri-weill dyschondrosteosis	Madelung deformity	deformity
GARD:0003324	lymphatic malformation 5	lymphedema praecox	praecox
GARD:0003329	lymphoblastic lymphoma	lymphoma, lymphoblastic	lymphoblastic
GARD:0003335	lysinuric protein intolerance	dibasic aminoaciduria 2	dibasic
GARD:0003342	macroglossia	enlarged tongue	enlarged
GARD:0003342	macroglossia	enlarged tongue	tongue
GARD:0003342	macroglossia	giant tongue	giant
GARD:0003553	Langer mesomelic dysplasia	dyschondrosteosis, homozygous	homozygous
GARD:0003635	congenital microcoria	pinhole pupils	pinhole
GARD:0003726	chromosome 18 mosaic monosomy	Mosaic monosomy 18	mosaic
GARD:0003787	VIPoma	pancreatic cholera	cholera
GARD:0003829	multiple endocrine neoplasia type 1	men 1	men
GARD:0003862	mycetoma	Madura foot	foot
GARD:0003865	ataxia-pancytopenia syndrome	myelocerebellar disorder	myelocerebellar
GARD:0003879	myoglobinuria, recurrent	myoglobinuria recurrent	recurrent
GARD:0003892	X-linked myopathy with excessive autophagy	vacuolar myopathy	vacuolar
GARD:0003896	inclusion body myositis	inflammatory myopathy	inflammatory
GARD:0003956	chorea-acanthocytosis	Chac	chac
GARD:0003972	mitochondrial dna depletion syndrome 6 (hepatocerebral type)	Navajo neurohepatopathy	navajo
GARD:0003986	familial multiple nevi flammei	capillary malformations	capillary
GARD:0004001	noma	oral gangrene	oral
GARD:0004001	noma	oral gangrene	gangrene
GARD:0004003	maternally-inherited diabetes and deafness	mitochondrial diabetes	mitochondrial
GARD:0004003	maternally-inherited diabetes and deafness	mitochondrial diabetes	diabetes
GARD:0004010	neuronal ceroid lipofuscinosis 8 northern epilepsy variant	Northern epilepsy	northern
GARD:0004015	cleft larynx, posterior	stridor, congenital	stridor
GARD:0004085	poikiloderma with neutropenia	Prurigo Nodularis	prurigo
GARD:0004218	paraomphalocele	Paraomphalocele, epigastric	epigastric
GARD:0004218	paraomphalocele	Paraomphalocele, hypogastric	hypogastric
GARD:0004264	peho syndrome	peho	peho
GARD:0004272	penile agenesis	micropenis	micropenis
GARD:0004273	penoscrotal transposition	Prepenile scrotum	scrotum
GARD:0004344	piebaldism	piebald trait	piebald
GARD:0004344	piebaldism	piebald trait	trait
GARD:0004344	piebaldism	partial albinism	partial
GARD:0004357	late-onset retinal degeneration	pigmentary retinopathy	pigmentary
GARD:0004359	ringed hair disease	pili annulati	pili
GARD:0004359	ringed hair disease	ringed hair	ringed
GARD:0004359	ringed hair disease	ringed hair	hair
GARD:0004361	pili torti	twisted hair	hair
GARD:0004414	polydactyly, postaxial, type a1	polydactyly, postaxial	postaxial
GARD:0004446	cutaneous porphyria	erythropoietic porphyria	erythropoietic
GARD:0004454	postpoliomyelitis syndrome	postpolio sequelae	sequelae
GARD:0004475	familial male-limited precocious puberty	pubertas praecox	praecox
GARD:0004504	X-linked mixed hearing loss with perilymphatic gusher	perceptive deafness	perceptive
GARD:0004504	X-linked mixed hearing loss with perilymphatic gusher	Nance deafness	nance
GARD:0004509	proliferating trichilemmal cyst	Pilar tumor	pilar
GARD:0004509	proliferating trichilemmal cyst	Pilar cyst	cyst
GARD:0004593	congenital pulmonary sequestration	bronchopulmonary sequestration	bronchopulmonary
GARD:0004593	congenital pulmonary sequestration	bronchopulmonary sequestration	sequestration
GARD:0004599	congenital pulmonary venous return anomaly	scimitar anomaly	scimitar
GARD:0004701	alveolar rhabdomyosarcoma	rhabdomyosarcoma, alveolar	alveolar
GARD:0004742	rubella	german measles	german
GARD:0004742	rubella	german measles	measles
GARD:0004742	rubella	Rubella infection	rubella
GARD:0004744	congenital rubella syndrome	Rubella, Congenital	rubella
GARD:0004774	succinyl-coa:3-ketoacid coa transferase deficiency	scot deficiency	scot
GARD:0004818	shigellosis	Shigella dysentery	dysentery
GARD:0004818	shigellosis	japanese dysentery	japanese
GARD:0004818	shigellosis	bacillary dysentery	bacillary
GARD:0004877	solitary median maxillary central incisor syndrome	Fused incisors	fused
GARD:0004883	situs inversus	laterality sequence	laterality
GARD:0004883	situs inversus	situs ambiguus	situs
GARD:0004908	inherited torticollis	congenital wryneck	wryneck
GARD:0004945	spinal muscular atrophy, type ii	Sma 2	sma
GARD:0004971	spondyloarthropathy	seronegative spondyloarthropathy	seronegative
GARD:0004997	familial spontaneous pneumothorax	spontaneous pneumothorax	spontaneous
GARD:0004997	familial spontaneous pneumothorax	spontaneous pneumothorax	pneumothorax
GARD:0005003	sebocystomatosis	steatocystoma multiplex	multiplex
GARD:0005012	sternal cleft	cleft sternum	sternum
GARD:0005021	otospondylomegaepiphyseal dysplasia, autosomal dominant	osmed, heterozygous	heterozygous
GARD:0005084	cenani-lenz syndactyly syndrome	Cenani syndactylism	syndactylism
GARD:0005144	tetanus	clostridial tetanus	clostridial
GARD:0005144	tetanus	clostridial tetanus	tetanus
GARD:0005144	tetanus	lockjaw	lockjaw
GARD:0005151	tetraploidy syndrome	tetraploidy	tetraploidy
GARD:0005153	duplication/inversion 15q11	idic(15)	idic
GARD:0005153	duplication/inversion 15q11	inverted duplication 15	inverted
GARD:0005233	tracheal agenesis	tracheal absence	tracheal
GARD:0005233	tracheal agenesis	tracheal absence	absence
GARD:0005258	trichohepatoenteric syndrome	phenotypic diarrhea	phenotypic
GARD:0005270	trichothiodystrophy 1, photosensitive	trichothiodystrophy, photosensitive	photosensitive
GARD:0005332	chromosome 20 trisomy	mosaic trisomy 20	mosaic
GARD:0005392	galactose epimerase deficiency	gale deficiency	gale
GARD:0005443	vacterl/vater association	vacterl association	association
GARD:0005470	congenital velopharyngeal incompetence	palatopharyngeal incompetence	palatopharyngeal
GARD:0005488	congenital vertical talus	vertical talus	vertical
GARD:0005488	congenital vertical talus	vertical talus	talus
GARD:0005494	viral hemorrhagic fever	hemorrhagic fever	hemorrhagic
GARD:0005494	viral hemorrhagic fever	haemorrhagic fever	haemorrhagic
GARD:0005506	vitreoretinal degeneration	degenerative vitreoretinopathy	degenerative
GARD:0005597	isolated familial wooly hair disorder	woolly hair	hair
GARD:0005648	photosensitive epilepsy	photoparoxysmal response	response
GARD:0005648	photosensitive epilepsy	photogenic epilepsy	photogenic
GARD:0005680	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	micropenis	micropenis
GARD:0005692	partial androgen insensitivity syndrome	pais	pais
GARD:0005693	reactive arthritis	postdysenteric arthropathy	postdysenteric
GARD:0005693	reactive arthritis	postdysenteric arthropathy	arthropathy
GARD:0005695	retinopathy of prematurity	premature retinopathy	premature
GARD:0005699	rheumatic fever	inflammatory rheumatism	inflammatory
GARD:0005699	rheumatic fever	inflammatory rheumatism	rheumatism
GARD:0005700	rickets	nutritional rickets	nutritional
GARD:0005714	glycogen storage disease ii	Aglucosidase alfa	alfa
GARD:0005717	acquired agranulocytosis	agranulocytic angina	angina
GARD:0005725	acromegaly	pituitary giant	giant
GARD:0005728	actinomycosis	Actinomyces israeli	actinomyces
GARD:0005728	actinomycosis	Actinomyces israeli	israeli
GARD:0005728	actinomycosis	actinomycotic mycetema	actinomycotic
GARD:0005728	actinomycosis	boil	boil
GARD:0005741	combined carcinoid and adenocarcinoma	composite carcinoid	composite
GARD:0005749	Holmes-Adie syndrome	tonic pupil	tonic
GARD:0005749	Holmes-Adie syndrome	tonic pupil	pupil
GARD:0005775	alkaptonuria	homogentisic acidura	homogentisic
GARD:0005803	androgen insensitivity syndrome	testicular feminization	feminization
GARD:0005808	anencephaly 1	anencephaly	anencephaly
GARD:0005813	liver angiosarcoma	Lias	lias
GARD:0005819	testicular agenesis	anorchia	anorchia
GARD:0005819	testicular agenesis	bilateral anorchia	bilateral
GARD:0005819	testicular agenesis	empty scrotum	empty
GARD:0005819	testicular agenesis	empty scrotum	scrotum
GARD:0005828	aorta coarctation	aortic coarctation	aortic
GARD:0005828	aorta coarctation	aortic coarctation	coarctation
GARD:0005833	Apert syndrome	syndactylic oxycephaly	syndactylic
GARD:0005833	Apert syndrome	syndactylic oxycephaly	oxycephaly
GARD:0005881	bacterial meningitis	meningitis, bacterial	bacterial
GARD:0005885	Balo concentric sclerosis	concentric demyelination	concentric
GARD:0005885	Balo concentric sclerosis	Marburg variant	variant
GARD:0005888	congestive splenomegaly	fibrocongestive splenomegaly	splenomegaly
GARD:0005893	Bartter syndrome	Potassium wasting	potassium
GARD:0005893	Bartter syndrome	Potassium wasting	wasting
GARD:0005896	migraine with brainstem aura	vertebrobasilar migraine	vertebrobasilar
GARD:0005896	migraine with brainstem aura	vertebrobasilar migraine	migraine
GARD:0005896	migraine with brainstem aura	basilar migraine	basilar
GARD:0005900	Becker muscular dystrophy	Becker dystrophinopathy	becker
GARD:0005905	bejel	nonvenereal syphilis	nonvenereal
GARD:0005905	bejel	nonvenereal syphilis	syphilis
GARD:0005905	bejel	endemic syphilis	endemic
GARD:0005913	mucous membrane pemphigoid	mucosal pemphigoid	mucosal
GARD:0005913	mucous membrane pemphigoid	ocular pemphigus	ocular
GARD:0005913	mucous membrane pemphigoid	cicatricial pemphigoid	cicatricial
GARD:0005961	bronchiolitis obliterans syndrome	organized pneumonia	organized
GARD:0005966	brucellosis	Gibraltar fever	gibraltar
GARD:0005966	brucellosis	Maltese fever	maltese
GARD:0005966	brucellosis	Mediterranean fever	mediterranean
GARD:0005966	brucellosis	Rock fever	rock
GARD:0005966	brucellosis	undulant fever	undulant
GARD:0005969	thromboangiitis obliterans	presenile gangrene	presenile
GARD:0005969	thromboangiitis obliterans	presenile gangrene	gangrene
GARD:0005974	burning mouth syndrome	stomatodynia	stomatodynia
GARD:0006004	cartilage cancer	cartilaginous cancer	cartilaginous
GARD:0006039	child syndrome	child nevus	child
GARD:0006043	cholera	Vibrio cholerae	vibrio
GARD:0006121	Coats disease	exudative retinopathy	exudative
GARD:0006121	Coats disease	retinal telangiectasis	telangiectasis
GARD:0006122	Cockayne syndrome	progeroid nanism	nanism
GARD:0006148	hereditary antithrombin deficiency	Antithrombin Deficiency	antithrombin
GARD:0006183	congenital sucrase-isomaltase deficiency	disaccharide intolerance, 1	disaccharide
GARD:0006218	cryptococcosis	torula	torula
GARD:0006227	cutis laxa	loose skin	loose
GARD:0006229	cyclic hematopoiesis	neutropenia, periodic	periodic
GARD:0006254	dengue disease	classical dengue	dengue
GARD:0006254	dengue disease	hemorrhagic dengue	hemorrhagic
GARD:0006275	diastrophic dysplasia	diastrophic dwarfism	diastrophic
GARD:0006276	diencephalic syndrome	diencephalic cachexia	diencephalic
GARD:0006276	diencephalic syndrome	diencephalic cachexia	cachexia
GARD:0006313	Ebstein anomaly	Ebstein malformation	malformation
GARD:0006319	split hand-foot malformation	ectrodactyly	ectrodactyly
GARD:0006322	Ehlers-Danlos syndrome	elastic skin	elastic
GARD:0006333	isolated encephalocele	bifid cranium	bifid
GARD:0006333	isolated encephalocele	bifid cranium	cranium
GARD:0006337	infective endocarditis	endocarditis, infective	infective
GARD:0006398	bladder exstrophy	ectopia vesicae	vesicae
GARD:0006408	classic familial adenomatous polyposis	polyposis coli	coli
GARD:0006427	farmer's lung disease	farmer lung	farmer
GARD:0006458	dystonia, focal, task-specific	occupational cramp	occupational
GARD:0006458	dystonia, focal, task-specific	occupational cramp	cramp
GARD:0006465	Fraser syndrome	cyclopism	cyclopism
GARD:0006481	autoerythrocyte sensitization syndrome	psychogenic purpura	psychogenic
GARD:0006481	autoerythrocyte sensitization syndrome	Autoerythrocyte sensitization	sensitization
GARD:0006497	pemphigoid gestationis	gestational pemphigoid	gestational
GARD:0006498	gestational trophoblastic neoplasm	hydatidiform mole	hydatidiform
GARD:0006498	gestational trophoblastic neoplasm	molar pregnancy	pregnancy
GARD:0006506	pituitary gigantism	gigantism	gigantism
GARD:0006506	pituitary gigantism	hypophyseal gigantism	hypophyseal
GARD:0006509	fibromatosis, gingival, 1	gingival fibromatosis, 1	gingival
GARD:0006513	glioma	glial tumour	glial
GARD:0006513	glioma	neuroglial tumor	neuroglial
GARD:0006521	glucose-galactose malabsorption	monosaccharide malabsorption	monosaccharide
GARD:0006522	glutaryl-coa dehydrogenase deficiency	glutaric acidemia 1	glutaric
GARD:0006523	multiple acyl-coa dehydrogenase deficiency	glutaric aciduria 2	glutaric
GARD:0006542	gorham-stout disease	osteolysis, massive	massive
GARD:0006556	ornithine aminotransferase deficiency	gyrate atrophy	gyrate
GARD:0006556	ornithine aminotransferase deficiency	hoga	hoga
GARD:0006568	autosomal recessive congenital ichthyosis 4B	'Harlequin fetus'	harlequin
GARD:0006568	autosomal recessive congenital ichthyosis 4B	'Harlequin fetus'	fetus
GARD:0006621	hereditary elliptocytosis	Hashimoto Encephalopathy	encephalopathy
GARD:0006622	hereditary fructose intolerance	fructose intolerance	fructose
GARD:0006632	hereditary chronic pancreatitis	pancreatitis, calcific	calcific
GARD:0006657	chronic hiccup	Hiccups, intractable	intractable
GARD:0006657	chronic hiccup	intractable singultus	singultus
GARD:0006657	chronic hiccup	persistent hiccups	persistent
GARD:0006660	Hirschsprung disease	congenital megacolon	megacolon
GARD:0006660	Hirschsprung disease	aganglionic megacolon	aganglionic
GARD:0006661	histidinemia	Hal deficiency	hal
GARD:0006677	Huntington disease	Huntington chorea	chorea
GARD:0006731	dilution, pigmentary	albinism, partial	partial
GARD:0006734	hypophosphatasia	hypophosphatasia mild	mild
GARD:0006763	pulmonary hemosiderosis	brown induration	brown
GARD:0006763	pulmonary hemosiderosis	brown induration	induration
GARD:0006769	imperforate anus	anorectal malformations	anorectal
GARD:0006769	imperforate anus	anus, imperforate	anus
GARD:0006769	imperforate anus	anus, imperforate	imperforate
GARD:0006789	intestinal pseudo-obstruction	intestinal pseudoobstruction	intestinal
GARD:0006789	intestinal pseudo-obstruction	intestine pseudoobstruction	intestine
GARD:0006795	right atrial isomerism	right isomerism	isomerism
GARD:0006797	Japanese encephalitis	Encephalitis, Japanese	japanese
GARD:0006805	juvenile dermatomyositis	myoseptum inflammation	myoseptum
GARD:0006817	kearns-sayre syndrome	mitochondrial Cytopathy	mitochondrial
GARD:0006830	bilirubin encephalopathy	hyperbilirubinemic encephalopathy	encephalopathy
GARD:0006862	laryngeal carcinoma	laryngeal cancer	laryngeal
GARD:0006874	legg-calve-perthes disease	coxa plana	coxa
GARD:0006882	Lemierre syndrome	postanginal sepsis	sepsis
GARD:0006893	leukocyte adhesion deficiency 1	lad 1	lad
GARD:0006919	locked-in syndrome	Cerebromedullospinal disconnection	disconnection
GARD:0006964	malignant hyperthermia of anesthesia	malignant hyperpyrexia	hyperpyrexia
GARD:0006964	malignant hyperthermia of anesthesia	malignant hyperthermia	hyperthermia
GARD:0006987	mastocytosis	urticaria pigmentosa	urticaria
GARD:0007021	mercury poisoning	hydrargyria	hydrargyria
GARD:0007021	mercury poisoning	mercurialism	mercurialism
GARD:0007021	mercury poisoning	Mercury toxicity	mercury
GARD:0007021	mercury poisoning	Mercury toxicity	toxicity
GARD:0007058	localized scleroderma	localised morphea	morphea
GARD:0007060	chromosome 16 trisomy	mosaic trisomy 16	mosaic
GARD:0007079	multiple system atrophy	hypotension, orthostatic	hypotension
GARD:0007079	multiple system atrophy	hypotension, orthostatic	orthostatic
GARD:0007096	mucopolysaccharidosis type 7	Gus deficiency	gus
GARD:0007137	myocarditis	myocardial inflammation	myocardial
GARD:0007137	myocarditis	myocardium inflammation	myocardium
GARD:0007162	narcolepsy-cataplexy syndrome	narcolepsy type 1	narcolepsy
GARD:0007163	nasopharyngeal carcinoma	nasopharyngeal cancer	nasopharyngeal
GARD:0007170	Nelson syndrome	dermal Ridges	dermal
GARD:0007182	Netherton syndrome	neth	neth
GARD:0007210	nocardiosis	Nocardia infection	nocardia
GARD:0007224	Norrie disease	Episkopi blindness	blindness
GARD:0007252	onchocerciasis	River blindness	blindness
GARD:0007325	paramyotonia congenita of von eulenburg	paramyotonia congenita	paramyotonia
GARD:0007329	parathyroid gland carcinoma	parathyroid cancer	parathyroid
GARD:0007338	facial hemiatrophy	hemifacial atrophy	hemifacial
GARD:0007347	peeling skin syndrome	deciduous skin	deciduous
GARD:0007353	pemphigus and fogo selvagem	Brazilian pemphigus	brazilian
GARD:0007353	pemphigus and fogo selvagem	fogo selvagem	fogo
GARD:0007353	pemphigus and fogo selvagem	wildfire pemphigus	wildfire
GARD:0007353	pemphigus and fogo selvagem	wild fire	wild
GARD:0007359	pentalogy of cantrell	Cantrell deformity	deformity
GARD:0007359	pentalogy of cantrell	Cantrell pentalogy	pentalogy
GARD:0007378	peutz-jeghers syndrome	lentiginosis, perioral	perioral
GARD:0007383	phenylketonuria	phenylketonuria, maternal	maternal
GARD:0007397	pinta disease	pinta	pinta
GARD:0007397	pinta disease	Tina	tina
GARD:0007397	pinta disease	Lota	lota
GARD:0007399	isolated growth hormone deficiency type ia	primordial dwarfism	primordial
GARD:0007411	POEMS syndrome	polyneuropathy organomegaly	polyneuropathy
GARD:0007413	poliomyelitis	polio	polio
GARD:0007417	relapsing polychondritis	chondromalacia, systemic	chondromalacia
GARD:0007422	acquired polycythemia vera	polycythemia vera	vera
GARD:0007465	Prinzmetal angina	angina inversa	angina
GARD:0007465	Prinzmetal angina	variant angina	variant
GARD:0007467	hutchinson-gilford progeria syndrome	progeria	progeria
GARD:0007473	prolidase deficiency	Peptidase deficiency	peptidase
GARD:0007482	butyrylcholinesterase deficiency	succinylcholine sensitivity	sensitivity
GARD:0007482	butyrylcholinesterase deficiency	apnea, postanesthetic	apnea
GARD:0007482	butyrylcholinesterase deficiency	apnea, postanesthetic	postanesthetic
GARD:0007482	butyrylcholinesterase deficiency	cholinesterase 2 deficiency	cholinesterase
GARD:0007488	pseudomyxoma peritonei	gelatinous ascites	gelatinous
GARD:0007488	pseudomyxoma peritonei	gelatinous ascites	ascites
GARD:0007488	pseudomyxoma peritonei	mucinous ascites	mucinous
GARD:0007515	Q fever	quadrilateral fever	quadrilateral
GARD:0007516	rabies	lyssa	lyssa
GARD:0007548	familial renal glucosuria	renal diabetes	diabetes
GARD:0007572	rhabdoid tumor	rhabdoid cancer	rhabdoid
GARD:0007578	Richter syndrome	Richter transformation	transformation
GARD:0007585	rocky mountain spotted fever	Tick typhus	tick
GARD:0007585	rocky mountain spotted fever	Brazilian spotted	brazilian
GARD:0007585	rocky mountain spotted fever	Brazilian spotted	spotted
GARD:0007597	sacral nerve plexus disorder	sacral plexopathy	sacral
GARD:0007607	sarcoidosis	sarcoid	sarcoid
GARD:0007615	scleromyxedema	mucinosis, papular	papular
GARD:0007617	kuru	kuru encephalopathy	encephalopathy
GARD:0007636	Shwartzman phenomenon	Shwartzman reaction	reaction
GARD:0007652	sirenomelia	mermaid malformation	malformation
GARD:0007673	isolated spina bifida	cleft spine	spine
GARD:0007685	split hand-foot malformation 1	ectrodactyly	ectrodactyly
GARD:0007690	Gerstmann-Straussler-Scheinker syndrome	prion dementia	prion
GARD:0007704	gastric cancer	gastric neoplasm	gastric
GARD:0007721	synovial sarcoma	sarcoma, synovial	synovial
GARD:0007737	tay-sachs disease	hexa deficiency	hexa
GARD:0007754	tetrasomy X	tetra X	tetra
GARD:0007754	tetrasomy X	quadruple X	quadruple
