GardID	Name	Synonym	Matched Term
GARD:0001300	acromesomelic dysplasia 2a	Brazilian achondrogenesis	brazilian
GARD:0001300	acromesomelic dysplasia 2a	Grebe syndrome	grebe
GARD:0001301	ellis-van creveld syndrome	mesodermic dysplasia	mesodermic
GARD:0001303	chordoma	notochordal sarcoma	notochordal
GARD:0001359	chylous ascites	ascites, chylous	ascites
GARD:0001359	chylous ascites	ascites, chylous	chylous
GARD:0001410	COACH syndrome	gentile syndrome	gentile
GARD:0001436	coloboma of macula	macular coloboma	macular
GARD:0001436	coloboma of macula	macular coloboma	coloboma
GARD:0001437	coloboma of macula-brachydactyly type b syndrome	apical dystrophy	apical
GARD:0001446	colonic atresia	colon atresia	colon
GARD:0001481	congenital diaphragmatic hernia	diaphragmatic hernia	diaphragmatic
GARD:0001481	congenital diaphragmatic hernia	diaphragmatic hernia	hernia
GARD:0001487	congenital hypothyroidism	congenital goiter	goiter
GARD:0001493	congenital mesoblastic nephroma	mesoblastic nephroma	mesoblastic
GARD:0001500	congenital nephrotic syndrome, finnish type	nephrosis, congenital	nephrosis
GARD:0001513	continuous spikes and waves during sleep	epileptic aphasia	epileptic
GARD:0001513	continuous spikes and waves during sleep	epileptic aphasia	aphasia
GARD:0001544	congenitally corrected transposition of the great arteries	Double discordance	discordance
GARD:0001544	congenitally corrected transposition of the great arteries	ventricular inversion	ventricular
GARD:0001544	congenitally corrected transposition of the great arteries	ventricular inversion	inversion
GARD:0001555	pelviscapular dysplasia	cousin syndrome	cousin
GARD:0001564	cranio-osteoarthropathy	cranio osteoarthropathy	osteoarthropathy
GARD:0001609	creeping myiasis	migratory myiasis	migratory
GARD:0001614	cataract-nephropathy-encephalopathy syndrome	crome syndrome	crome
GARD:0001620	cryptogenic organizing pneumonia	constrictive bronchiolitis	constrictive
GARD:0001620	cryptogenic organizing pneumonia	constrictive bronchiolitis	bronchiolitis
GARD:0001629	cutaneous larva migrans	dew itch	itch
GARD:0001629	cutaneous larva migrans	creeping eruption	eruption
GARD:0001685	DOORS syndrome	door syndrome	door
GARD:0001802	demodicidosis	demodectic mange	demodectic
GARD:0001802	demodicidosis	demodectic mange	mange
GARD:0001806	dentin dysplasia type ii	pulpal dysplasia	pulpal
GARD:0001806	dentin dysplasia type ii	pulp stones	pulp
GARD:0001807	dentin dysplasia type i	rootless teeth	rootless
GARD:0001807	dentin dysplasia type i	rootless teeth	teeth
GARD:0001815	dermochondrocorneal dystrophy	Francois syndrome	francois
GARD:0001820	desmoid tumor	aggressive fibromatosis	aggressive
GARD:0001820	desmoid tumor	deep fibromatosis	deep
GARD:0001820	desmoid tumor	desmoid fibromatosis	desmoid
GARD:0001827	dextrocardia	dextrocardia (disease)	dextrocardia
GARD:0001851	diastematomyelia	diplomyelia	diplomyelia
GARD:0001854	hyperdibasic aminoaciduria type 1	dibasic aminoaciduria 1	dibasic
GARD:0001854	hyperdibasic aminoaciduria type 1	dibasic aminoaciduria 1	aminoaciduria
GARD:0001875	diphtheria	Corynebacterium infection	corynebacterium
GARD:0001876	diprosopus	craniofacial duplication	craniofacial
GARD:0001891	distomatosis	fluke infection	fluke
GARD:0001891	distomatosis	distomiasis	distomiasis
GARD:0001896	isolated cleft palate	cleft palate	palate
GARD:0001904	subcortical band heterotopia	band heterotopia	heterotopia
GARD:0001904	subcortical band heterotopia	Double cortex	cortex
GARD:0001904	subcortical band heterotopia	heterotopic cortex	heterotopic
GARD:0001975	duplication of urethra	urethral duplication	urethral
GARD:0001994	dyschondrosteosis-nephritis syndrome	dyschondrosteosis nephritis	nephritis
GARD:0002016	dysostosis, stanescu type	Stanescu osteosclerosis	osteosclerosis
GARD:0002027	early-onset generalized limb-onset dystonia	torsion dystonia 1	torsion
GARD:0002044	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	Berlin syndrome	berlin
GARD:0002068	ectrodactyly-polydactyly syndrome	ectrodactyly polydactyly	ectrodactyly
GARD:0002108	encephalocraniocutaneous lipomatosis	Fishman syndrome	fishman
GARD:0002155	pretibial dystrophic epidermolysis bullosa	Deb, pretibial	pretibial
GARD:0002168	epilepsy-telangiectasia syndrome	epilepsy telangiectasia	telangiectasia
GARD:0002197	esthesioneuroblastoma	olfactory neuroblastoma	olfactory
GARD:0002198	ethylmalonic encephalopathy	encephalopathy, ethylmalonic	encephalopathy
GARD:0002245	tetralogy of fallot	Fallot tetralogy	tetralogy
GARD:0002249	familial thoracic aortic aneurysm and aortic dissection	annuloaortic ectasia	ectasia
GARD:0002250	band heterotopia of brain	band heterotopia	heterotopia
GARD:0002258	familial porencephaly	hereditary porencephaly	porencephaly
GARD:0002361	formaldehyde poisoning	formaldehyde exposure	formaldehyde
GARD:0002361	formaldehyde poisoning	formaldehyde exposure	exposure
GARD:0002361	formaldehyde poisoning	formaldehyde toxicity	toxicity
GARD:0002361	formaldehyde poisoning	Formalin toxicity	formalin
GARD:0002397	diaphragmatic defect-limb deficiency-skull defect syndrome	froster syndrome	froster
GARD:0002408	upper limb mesomelic dysplasia	ulnar hypoplasia	ulnar
GARD:0002418	furuncular myiasis	furunculoid myiasis	furunculoid
GARD:0002418	furuncular myiasis	furunculous myiasis	furunculous
GARD:0002419	fused mandibular incisors	Double tooth	tooth
GARD:0002424	galactosemia	galactose intolerance	galactose
GARD:0002436	gastric mucosal hypertrophy	hypertrophic gastritis	gastritis
GARD:0002436	gastric mucosal hypertrophy	hypertrophic gastropathy	gastropathy
GARD:0002454	holoprosencephaly-craniosynostosis syndrome	Genoa syndrome	genoa
GARD:0002469	large congenital melanocytic nevus	nevus spilus	spilus
GARD:0002474	fibromatosis, gingival, 2	gingival fibromatosis, 2	gingival
GARD:0002475	fibromatosis, gingival, 4	gingival fibromatosis, 4	gingival
GARD:0002486	hereditary glaucoma	glaucoma, hereditary	glaucoma
GARD:0002491	glioblastoma	spongioblastoma multiforme	spongioblastoma
GARD:0002546	gonococcal conjunctivitis	conjunctivitis gonococcal	conjunctivitis
GARD:0002546	gonococcal conjunctivitis	conjunctivitis gonococcal	gonococcal
GARD:0002549	Goodman syndrome	Goodman camptodactyly	goodman
GARD:0002555	nonsyndromic congenital nail disorder 3	porcelain nails	porcelain
GARD:0002630	isolated hemihyperplasia	hemihypertrophy	hemihypertrophy
GARD:0002630	isolated hemihyperplasia	Hemicorporal hypertrophy	hypertrophy
GARD:0002637	hemimegalencephaly	unilateral megalencephaly	unilateral
GARD:0002651	liver mesenchymal hamartoma	biliary hamartoma	biliary
GARD:0002658	tyrosinemia type i	hepatorenal tyrosinemia	hepatorenal
GARD:0002659	hereditary methemoglobinemia	congenital methemoglobinemia	methemoglobinemia
GARD:0002684	congenital high-molecular-weight kininogen deficiency	Flaujeac trait	trait
GARD:0002714	Hodgkins lymphoma	Hodgkin disease	hodgkin
GARD:0002720	holoacardius amorphus	fetus anideus	fetus
GARD:0002720	holoacardius amorphus	amorphous globosus	amorphous
GARD:0002764	cystic echinococcosis	echinococcus granulosus	echinococcus
GARD:0002764	cystic echinococcosis	hydatid disease	hydatid
GARD:0002764	cystic echinococcosis	unilocular echinococcosis	unilocular
GARD:0002783	hydrops fetalis	fetal hydrops	hydrops
GARD:0002783	hydrops fetalis	fetal anasarca	anasarca
GARD:0002783	hydrops fetalis	fetal edema	edema
GARD:0002804	hypereosinophilic syndrome	eosinophilia	eosinophilia
GARD:0002826	epidermolytic palmoplantar keratoderma, 1	tylosis	tylosis
GARD:0002828	hyperlysinemia	lysine intolerance	lysine
GARD:0002833	hyperostosis corticalis generalisata	endosteal hyperostosis	endosteal
GARD:0002833	hyperostosis corticalis generalisata	endosteal hyperostosis	hyperostosis
GARD:0002835	primary hyperoxaluria type 1	glycolic aciduria	glycolic
GARD:0002836	primary hyperoxaluria type 2	glyceric aciduria	glyceric
GARD:0002858	familial hyperthyroidism due to mutations in tsh receptor	Nonautoimmune hyperthyroidism	hyperthyroidism
GARD:0002865	hypertrichosis lanuginosa congenita	hypertrichosis universalis	hypertrichosis
GARD:0002877	autosomal dominant hypocalcemia	hypocalcemia	hypocalcemia
GARD:0002926	congenital prothrombin deficiency	prothrombin deficiency	prothrombin
GARD:0002934	congenital hypothalamic hamartoma syndrome	hypothalamic hamartoma	hypothalamic
GARD:0002978	anterior segment dysgenesis 3	glaucoma iridogoniodysgenesia	glaucoma
GARD:0002998	infantile myofibromatosis	multicentric myofibromatosis	multicentric
GARD:0003056	gingival fibromatosis-progressive deafness syndrome	Jones syndrome	jones
GARD:0003065	juvenile polyposis syndrome	juvenile polyposis	polyposis
GARD:0003071	hypogonadotropic hypogonadism 1 with or without anosmia	anosmic hypogonadism	anosmic
GARD:0003109	Kerion celsi	Trichophyton infection	trichophyton
GARD:0003115	isolated cloverleaf skull syndrome	cloverleaf skull	cloverleaf
GARD:0003115	isolated cloverleaf skull syndrome	cloverleaf skull	skull
GARD:0003122	angioosteohypertrophic syndrome	haemangiectatic hypertrophy	hypertrophy
GARD:0003123	klumpke's paralysis	Klumpke Palsy	palsy
GARD:0003129	hereditary hyperekplexia	startle disease	startle
GARD:0003170	autosomal recessive congenital ichthyosis 1	collodion fetus	collodion
GARD:0003170	autosomal recessive congenital ichthyosis 1	collodion fetus	fetus
GARD:0003188	laryngotracheoesophageal cleft	laryngeal cleft	laryngeal
GARD:0003188	laryngotracheoesophageal cleft	tracheal cleft	tracheal
GARD:0003194	larynx atresia	laryngeal atresia	laryngeal
GARD:0003224	leri-weill dyschondrosteosis	Madelung deformity	deformity
GARD:0003321	filarial elephantiasis	Bancroftian filariasis	filariasis
GARD:0003321	filarial elephantiasis	Bancroftian elephantiasis	elephantiasis
GARD:0003321	filarial elephantiasis	eyelid elephantiasis	eyelid
GARD:0003324	lymphatic malformation 5	lymphedema praecox	praecox
GARD:0003329	lymphoblastic lymphoma	lymphoma, lymphoblastic	lymphoblastic
GARD:0003335	lysinuric protein intolerance	dibasic aminoaciduria 2	dibasic
GARD:0003335	lysinuric protein intolerance	dibasic aminoaciduria 2	aminoaciduria
GARD:0003342	macroglossia	enlarged tongue	enlarged
GARD:0003342	macroglossia	enlarged tongue	tongue
GARD:0003342	macroglossia	giant tongue	giant
GARD:0003371	malonic aciduria	malonic acidemia	malonic
GARD:0003413	maternal phenylketonuria	maternal hyperphenylalaninemia	maternal
GARD:0003475	myelomeningocele	meningomyelocele	meningomyelocele
GARD:0003520	skeletal dysplasia-intellectual disability syndrome	Christian syndrome	christian
GARD:0003553	Langer mesomelic dysplasia	dyschondrosteosis, homozygous	homozygous
GARD:0003635	congenital microcoria	microcoria, congenital	microcoria
GARD:0003635	congenital microcoria	pinhole pupils	pinhole
GARD:0003652	microscopic polyangiitis	microscopic polyarteritis	microscopic
GARD:0003652	microscopic polyangiitis	microscopic polyarteritis	polyarteritis
GARD:0003655	microsporidiosis	Microsporidia infection	microsporidia
GARD:0003668	Miller Fisher syndrome	syndrome, Fisher	fisher
GARD:0003685	mitral atresia disorder	mitral atresia	mitral
GARD:0003688	MVP1	barlow syndrome	barlow
GARD:0003701	orofaciodigital syndrome type II	mohr syndrome	mohr
GARD:0003726	chromosome 18 mosaic monosomy	Mosaic monosomy 18	mosaic
GARD:0003787	VIPoma	pancreatic cholera	cholera
GARD:0003829	multiple endocrine neoplasia type 1	men 1	men
GARD:0003862	mycetoma	Madura foot	foot
GARD:0003863	mycosis fungoides	granuloma fungoides	granuloma
GARD:0003865	ataxia-pancytopenia syndrome	myelocerebellar disorder	myelocerebellar
GARD:0003879	myoglobinuria, recurrent	myoglobinuria recurrent	recurrent
GARD:0003892	X-linked myopathy with excessive autophagy	vacuolar myopathy	vacuolar
GARD:0003896	inclusion body myositis	inflammatory myopathy	inflammatory
GARD:0003955	amyotrophic neuralgia	neuralgic amyotrophy	neuralgic
GARD:0003955	amyotrophic neuralgia	neuralgic amyotrophy	amyotrophy
GARD:0003956	chorea-acanthocytosis	Chac	chac
GARD:0003956	chorea-acanthocytosis	chorea acanthocytosis	chorea
GARD:0003972	mitochondrial dna depletion syndrome 6 (hepatocerebral type)	Navajo neurohepatopathy	navajo
GARD:0003976	hereditary sensory and autonomic neuropathy type 2	neurogenic acroosteolysis	neurogenic
GARD:0003986	familial multiple nevi flammei	capillary malformations	capillary
GARD:0004001	noma	gangrenous stomatitis	gangrenous
GARD:0004001	noma	gangrenous stomatitis	stomatitis
GARD:0004001	noma	noma neonatorum	noma
GARD:0004001	noma	oral gangrene	oral
GARD:0004001	noma	oral gangrene	gangrene
GARD:0004003	maternally-inherited diabetes and deafness	mitochondrial diabetes	mitochondrial
GARD:0004003	maternally-inherited diabetes and deafness	mitochondrial diabetes	diabetes
GARD:0004010	neuronal ceroid lipofuscinosis 8 northern epilepsy variant	Northern epilepsy	northern
GARD:0004014	port-wine nevi-mega cisterna magna-hydrocephalus syndrome	nova syndrome	nova
GARD:0004015	cleft larynx, posterior	stridor, congenital	stridor
GARD:0004054	odonto-onycho-dermal dysplasia	ectodermal dysplasia	ectodermal
GARD:0004085	poikiloderma with neutropenia	Prurigo Nodularis	prurigo
GARD:0004155	osteopetrosis	osteosclerosis fragilis	osteosclerosis
GARD:0004155	osteopetrosis	osteopetrosis (disease)	osteopetrosis
GARD:0004156	autosomal recessive osteopetrosis 6	intermediate osteopetrosis	intermediate
GARD:0004156	autosomal recessive osteopetrosis 6	intermediate osteopetrosis	osteopetrosis
GARD:0004218	paraomphalocele	Paraomphalocele, epigastric	epigastric
GARD:0004218	paraomphalocele	Paraomphalocele, hypogastric	hypogastric
GARD:0004219	hereditary spastic paraplegia 17	Silver syndrome	silver
GARD:0004264	peho syndrome	peho	peho
GARD:0004272	penile agenesis	micropenis	micropenis
GARD:0004272	penile agenesis	penis agenesia	agenesia
GARD:0004273	penoscrotal transposition	Prepenile scrotum	scrotum
GARD:0004344	piebaldism	piebald trait	piebald
GARD:0004344	piebaldism	piebald trait	trait
GARD:0004344	piebaldism	partial albinism	partial
GARD:0004357	late-onset retinal degeneration	pigmentary retinopathy	pigmentary
GARD:0004359	ringed hair disease	pili annulati	pili
GARD:0004359	ringed hair disease	ringed hair	ringed
GARD:0004359	ringed hair disease	ringed hair	hair
GARD:0004361	pili torti	twisted hair	hair
GARD:0004380	hypoplasminogenemia	ligneous conjunctivitis	ligneous
GARD:0004380	hypoplasminogenemia	ligneous conjunctivitis	conjunctivitis
GARD:0004414	polydactyly, postaxial, type a1	polydactyly, postaxial	postaxial
GARD:0004417	polydactyly of a biphalangeal thumb	thenar hypoplasia	thenar
GARD:0004446	cutaneous porphyria	erythropoietic porphyria	erythropoietic
GARD:0004454	postpoliomyelitis syndrome	postpolio sequelae	sequelae
GARD:0004457	choroiditis	posterior uveitis	posterior
GARD:0004475	familial male-limited precocious puberty	pubertas praecox	praecox
GARD:0004497	Fontaine progeroid syndrome	Petty syndrome	petty
GARD:0004500	acromelanosis	progressive acromelanosis	progressive
GARD:0004504	X-linked mixed hearing loss with perilymphatic gusher	perceptive deafness	perceptive
GARD:0004504	X-linked mixed hearing loss with perilymphatic gusher	Nance deafness	nance
GARD:0004509	proliferating trichilemmal cyst	Pilar tumor	pilar
GARD:0004509	proliferating trichilemmal cyst	Pilar cyst	cyst
GARD:0004542	pseudoachondroplastic dysplasia 2	recessive pseudoachondroplasia	recessive
GARD:0004553	pseudohypoaldosteronism type 2	Gordon syndrome	gordon
GARD:0004553	pseudohypoaldosteronism type 2	hypertensive hyperkalemia	hypertensive
GARD:0004593	congenital pulmonary sequestration	bronchopulmonary sequestration	bronchopulmonary
GARD:0004593	congenital pulmonary sequestration	bronchopulmonary sequestration	sequestration
GARD:0004599	congenital pulmonary venous return anomaly	scimitar anomaly	scimitar
GARD:0004610	pyknoachondrogenesis	camera syndrome	camera
GARD:0004612	Pyle disease	metaphyseal dysplasia	metaphyseal
GARD:0004614	pyomyositis	suppurative myositis	suppurative
GARD:0004614	pyomyositis	tropical pyomyositis	tropical
GARD:0004701	alveolar rhabdomyosarcoma	rhabdomyosarcoma, alveolar	alveolar
GARD:0004704	polymyalgia rheumatica	rhizomelic pseudopolyarthritis	rhizomelic
GARD:0004705	rhizomelic syndrome, urbach type	rhizomelic syndrome	rhizomelic
GARD:0004737	Mayer-Rokitansky-Kuster-Hauser syndrome type 1	Mullerian dysgenesis	mullerian
GARD:0004742	rubella	german measles	german
GARD:0004742	rubella	german measles	measles
GARD:0004742	rubella	Rubella infection	rubella
GARD:0004744	congenital rubella syndrome	Rubella, Congenital	rubella
GARD:0004767	schwannoma	neurinoma	neurinoma
GARD:0004774	succinyl-coa:3-ketoacid coa transferase deficiency	scot deficiency	scot
GARD:0004791	renal hypodysplasia/aplasia 1	renal aplasia	aplasia
GARD:0004792	testicular seminoma	testis seminoma	testis
GARD:0004818	shigellosis	Shigella gastroenteritis	shigella
GARD:0004818	shigellosis	Shigella gastroenteritis	gastroenteritis
GARD:0004818	shigellosis	Shigella dysentery	dysentery
GARD:0004818	shigellosis	japanese dysentery	japanese
GARD:0004818	shigellosis	bacillary dysentery	bacillary
GARD:0004877	solitary median maxillary central incisor syndrome	Fused incisors	fused
GARD:0004883	situs inversus	laterality sequence	laterality
GARD:0004883	situs inversus	situs ambiguus	situs
GARD:0004900	somatostatinoma	ampullary somatostatinoma	ampullary
GARD:0004908	inherited torticollis	congenital wryneck	wryneck
GARD:0004938	juvenile neuronal ceroid lipofuscinosis	batten disease	batten
GARD:0004945	spinal muscular atrophy, type ii	Sma 2	sma
GARD:0004971	spondyloarthropathy	seronegative spondyloarthropathy	seronegative
GARD:0004974	spondylocarpotarsal synostosis syndrome	spondylocarpotarsal synostosis	synostosis
GARD:0004997	familial spontaneous pneumothorax	spontaneous pneumothorax	spontaneous
GARD:0004997	familial spontaneous pneumothorax	spontaneous pneumothorax	pneumothorax
GARD:0005003	sebocystomatosis	steatocystoma multiplex	multiplex
GARD:0005012	sternal cleft	cleft sternum	sternum
GARD:0005021	otospondylomegaepiphyseal dysplasia, autosomal dominant	osmed, heterozygous	heterozygous
GARD:0005084	cenani-lenz syndactyly syndrome	Cenani syndactylism	syndactylism
GARD:0005100	syringocystadenoma papilliferum	papillary Syringadenoma	papillary
GARD:0005144	tetanus	clostridial tetanus	clostridial
GARD:0005144	tetanus	clostridial tetanus	tetanus
GARD:0005144	tetanus	lockjaw	lockjaw
GARD:0005148	tetra-amelia	total amelia	amelia
